hometown_id,total_athletes,city_name,state_code,latitude,longitude,state_latitude,state_longitude,ht_name,region,elevation,distance_to_west_coast_km,distance_to_east_coast_km,distance_to_nearest_coast_km,climate_zone
HT_NC_Mooresville,1,Mooresville,NC,35.5848596,-80.8100724,35.6301,-79.8064,"Mooresville, NC",South,277.0,3696.4620219019907,823.9251708298947,823.9251708298947,Subtropical
HT_NC_Mount_Olive,1,Mount Olive,NC,35.1965532,-78.0663788,35.6301,-79.8064,"Mount Olive, NC",South,50.0,3947.455127984808,708.4718909681474,708.4718909681474,Subtropical
HT_NC_New_Bern,1,New Bern,NC,35.1068428,-77.0398762,35.6301,-79.8064,"New Bern, NC",South,8.0,4039.5817628806863,676.8966556669781,676.8966556669781,Subtropical
HT_NC_Pembroke,1,Pembroke,NC,34.6800748,-79.1933485,35.6301,-79.8064,"Pembroke, NC",South,47.0,3866.886786994607,810.5783147073992,810.5783147073992,Tropical/Subtropical
HT_NC_Pinehurst,1,Pinehurst,NC,35.1951981,-79.4692796,35.6301,-79.8064,"Pinehurst, NC",South,163.0,3825.5712767577966,777.8482251007376,777.8482251007376,Subtropical
HT_NC_Pineville,3,Pineville,NC,35.0855409,-80.8871253,35.6301,-79.8064,"Pineville, NC",South,175.0,3705.689895434138,869.1408127348199,869.1408127348199,Subtropical
HT_NC_Raeford,1,Raeford,NC,34.9809996,-79.2241998,35.6301,-79.8064,"Raeford, NC",South,82.0,3854.0034551368863,784.3020893029725,784.3020893029725,Tropical/Subtropical
HT_NC_Raleigh,6,Raleigh,NC,35.7803977,-78.6390989,35.6301,-79.8064,"Raleigh, NC",South,113.0,3878.7541960669096,681.1174286227696,681.1174286227696,Subtropical
HT_NC_Rocky_Mount,2,Rocky Mount,NC,35.9423833,-77.7956949,35.6301,-79.8064,"Rocky Mount, NC",South,35.0,3946.6157320465472,624.5087645865132,624.5087645865132,Subtropical
HT_NC_Rutherfordton,1,Rutherfordton,NC,35.3692877,-81.9567716,35.6301,-79.8064,"Rutherfordton, NC",South,296.0,3603.374409659602,915.2134361840986,915.2134361840986,Subtropical
HT_NC_Salisbury,1,Salisbury,NC,35.6709727,-80.4742261,35.6301,-79.8064,"Salisbury, NC",South,231.0,3722.967784767797,795.9620090458858,795.9620090458858,Subtropical
HT_NC_Shelby,3,Shelby,NC,35.2923513,-81.5356463,35.6301,-79.8064,"Shelby, NC",South,264.0,3642.508901603591,893.4040819346042,893.4040819346042,Subtropical
HT_NC_Siler_City,1,Siler City,NC,35.7234734,-79.4622431,35.6301,-79.8064,"Siler City, NC",South,186.0,3809.1875254380143,731.1229433106486,731.1229433106486,Subtropical
HT_NC_Spencer,1,Spencer,NC,35.6920144,-80.4347596,35.6301,-79.8064,"Spencer, NC",South,216.0,3725.74122809364,791.8115117411879,791.8115117411879,Subtropical
HT_NC_Statesville,1,Statesville,NC,35.7827676,-80.8873574,35.6301,-79.8064,"Statesville, NC",South,277.0,3683.614198512568,813.3317510036542,813.3317510036542,Subtropical
HT_NC_Sylva,1,Sylva,NC,35.3737293,-83.2259222,35.6301,-79.8064,"Sylva, NC",South,623.0,3492.5340735206205,1002.1661499032667,1002.1661499032667,Subtropical
HT_NC_Waco,1,Waco,NC,35.36172,-81.428486,35.6301,-79.8064,"Waco, NC",South,282.0,3649.6486576792863,881.0621036870556,881.0621036870556,Subtropical
HT_NC_Wilmington,4,Wilmington,NC,34.2352853,-77.9487284,35.6301,-79.8064,"Wilmington, NC",South,4.0,3990.979391460242,798.8118957883047,798.8118957883047,Tropical/Subtropical
HT_NC_Winston-Salem,6,Winston-Salem,NC,36.0998131,-80.2440518,35.6301,-79.8064,"Winston-Salem, NC",South,292.0,3729.7988182117033,747.3352057690621,747.3352057690621,Subtropical
HT_ND_Bismarck,1,Bismarck,ND,46.808327,-100.783739,47.5289,-99.784,"Bismarck, ND",Midwest,519.0,2037.2570444990552,2247.506400698673,1629.6799238740996,Cold Temperate
HT_ND_Cavalier,1,Cavalier,ND,48.7664381,-98.5001391,47.5289,-99.784,"Cavalier, ND",Midwest,479.0,2278.9252801757375,2124.0441996498816,1769.4779539237745,Cold Temperate
HT_ND_Devil's_Lake,1,Devil's Lake,ND,43.4375098,-89.7408282,47.5289,-99.784,"Devil's Lake, ND",Midwest,284.0,2817.002036140249,1334.6072980317851,1334.6072980317851,Temperate
HT_ND_Fargo,3,Fargo,ND,46.877229,-96.789821,47.5289,-99.784,"Fargo, ND",Midwest,283.0,2327.734529214584,1948.8353656945806,1904.0115465371043,Cold Temperate
HT_ND_Grand_Forks,4,Grand Forks,ND,47.9252104,-97.0306325,47.5289,-99.784,"Grand Forks, ND",Midwest,252.0,2346.243226394312,1994.140383579802,1888.4743001719407,Cold Temperate
HT_ND_Leonard,1,Leonard,ND,46.651915,-97.245647,47.5289,-99.784,"Leonard, ND",Midwest,319.0,2287.2487992080946,1977.8748225595302,1882.0325684566785,Cold Temperate
HT_ND_Lisbon,1,Lisbon,ND,46.441634,-97.68121,47.5289,-99.784,"Lisbon, ND",Midwest,331.0,2248.592725849209,2006.4689787739483,1862.464759506638,Cold Temperate
HT_ND_Mayville,1,Mayville,ND,47.4988198,-97.3260335,47.5289,-99.784,"Mayville, ND",Midwest,293.0,2309.838959658267,2003.877263672173,1874.009677162996,Cold Temperate
HT_ND_Minot,2,Minot,ND,48.23251,-101.296273,47.5289,-99.784,"Minot, ND",Midwest,491.0,2066.5150945190057,2311.4367406720917,1568.8711322231914,Cold Temperate
HT_ND_Noonan,2,Noonan,ND,48.888919,-103.008794,47.5289,-99.784,"Noonan, ND",Midwest,603.0,1990.7182284427174,2449.3708015816933,1438.2414305729078,Cold Temperate
HT_ND_Sawyer,1,Sawyer,ND,48.089732,-101.053765,47.5289,-99.784,"Sawyer, ND",Midwest,466.0,2075.771029340457,2290.7104344497766,1588.3943634935254,Cold Temperate
HT_NE_Alliance,2,Alliance,NE,42.0971897,-102.8707145,41.4925,-99.9018,"Alliance, NE",Midwest,1211.0,1734.0338352326066,2407.0205638808593,1525.5306734021076,Temperate
HT_NE_Beatrice,1,Beatrice,NE,40.266429,-96.747369,41.4925,-99.9018,"Beatrice, NE",Midwest,391.0,2232.452147714649,1923.2750884187,1172.2742361031865,Temperate
HT_NE_Bellwood,1,Bellwood,NE,41.3427903,-97.2383727,41.4925,-99.9018,"Bellwood, NE",Midwest,442.0,2191.9592512341505,1949.245391627989,1296.1133020402733,Temperate
HT_NE_Blair,1,Blair,NE,41.5438035,-96.1360014,41.4925,-99.9018,"Blair, NE",Midwest,330.0,2284.798856782931,1855.503356327704,1309.2373593349269,Temperate
HT_NE_Cedar_Rapids,1,Cedar Rapids,NE,41.5599884,-98.1460113,41.4925,-99.9018,"Cedar Rapids, NE",Midwest,543.0,2117.367647290433,2022.412931438377,1332.9118153854467,Temperate
HT_NE_Columbus,4,Columbus,NE,41.4292988,-97.3581439,41.4925,-99.9018,"Columbus, NE",Midwest,443.0,2182.33011884657,1958.2866921841567,1307.0657763382562,Temperate
HT_NE_Creighton,1,Creighton,NE,42.4666706,-97.9061783,41.4925,-99.9018,"Creighton, NE",Midwest,500.0,2145.2807006497214,1995.660290519941,1428.0976956755828,Temperate
HT_NE_Crete,1,Crete,NE,40.6256594,-96.9613881,41.4925,-99.9018,"Crete, NE",Midwest,417.0,2213.855417106673,1935.4422772447367,1214.0676908980338,Temperate
HT_NE_Curtis,2,Curtis,NE,40.6300804,-100.5156046,41.4925,-99.9018,"Curtis, NE",Midwest,790.0,1913.2384010344188,2232.859789586761,1293.140387612424,Temperate
HT_NE_Dunbar,1,Dunbar,NE,40.668058,-96.030007,41.4925,-99.9018,"Dunbar, NE",Midwest,327.0,2292.6068099668682,1856.7333160233147,1211.638019499217,Temperate
HT_NE_Falls_City,1,Falls City,NE,40.0608352,-95.6019294,41.4925,-99.9018,"Falls City, NE",Midwest,308.0,2330.700811940994,1830.5206443461,1142.9258246403172,Temperate
HT_NE_Fort_Robinson,1,Fort Robinson,NE,40.3606389,-77.384153,41.4925,-99.9018,"Fort Robinson, NE",Midwest,183.0,3865.9393062773097,288.84278434435504,288.84278434435504,Temperate
HT_NE_Fremont,1,Fremont,NE,41.4338363,-96.4960449,41.4925,-99.9018,"Fremont, NE",Midwest,366.0,2254.3566236196193,1886.4849077769352,1299.1802466153508,Temperate
HT_NE_Fullerton,1,Fullerton,NE,41.3633844,-97.968862,41.4925,-99.9018,"Fullerton, NE",Midwest,503.0,2130.978962640784,2009.8340507660712,1308.5769352839334,Temperate
HT_NE_Geneva,1,Geneva,NE,40.5257539,-97.6027667,41.4925,-99.9018,"Geneva, NE",Midwest,506.0,2159.549068434547,1990.7692029861516,1211.4394660493801,Temperate
HT_NE_Grand_Island,1,Grand Island,NE,40.924271,-98.338685,41.4925,-99.9018,"Grand Island, NE",Midwest,571.0,2098.0678676928883,2046.3164632586393,1267.4421175762452,Temperate
HT_NE_Hastings,1,Hastings,NE,40.5861322,-98.3898883,41.4925,-99.9018,"Hastings, NE",Midwest,592.0,2092.9323006483205,2055.752176062355,1231.9354660063286,Temperate
HT_NE_Holdrege,1,Holdrege,NE,40.4379956,-99.3698995,41.4925,-99.9018,"Holdrege, NE",Midwest,719.0,2009.6316548610941,2140.3467134991542,1239.0906705579475,Temperate
HT_NE_Holstein,1,Holstein,NE,40.4653114,-98.6521431,41.4925,-99.9018,"Holstein, NE",Midwest,613.0,2070.5536957968025,2079.733444515599,1224.4902576103007,Temperate
HT_NE_Lexington,1,Lexington,NE,40.7788486,-99.7414869,41.4925,-99.9018,"Lexington, NE",Midwest,734.0,1979.2850384250291,2165.7017257062043,1285.0609375780525,Temperate
HT_NE_Lincoln,6,Lincoln,NE,40.8088861,-96.7077751,41.4925,-99.9018,"Lincoln, NE",Midwest,363.0,2235.318107090921,1911.5450491184754,1231.7773876494414,Temperate
HT_NE_Loup_City,1,Loup City,NE,41.2746964,-98.9672163,41.4925,-99.9018,"Loup City, NE",Midwest,633.0,2046.9908743273363,2093.9994068583487,1318.1950125864353,Temperate
HT_NE_Neligh,1,Neligh,NE,42.1286396,-98.0299608,41.4925,-99.9018,"Neligh, NE",Midwest,536.0,2131.5937163556737,2007.8514272212294,1392.9934563442393,Temperate
HT_NE_Norfolk,2,Norfolk,NE,42.0283379,-97.4169964,41.4925,-99.9018,"Norfolk, NE",Midwest,465.0,2181.270104773254,1957.9279816330247,1373.598539831414,Temperate
HT_NE_O'Neill,1,O'Neill,NE,42.4577934,-98.6477823,41.4925,-99.9018,"O'Neill, NE",Midwest,608.0,2084.529073115673,2056.6339429278864,1439.1904787666583,Temperate
HT_NE_Omaha,23,Omaha,NE,41.2587459,-95.9383758,41.4925,-99.9018,"Omaha, NE",Midwest,331.0,2300.547703451661,1841.7721430067957,1276.7884826120699,Temperate
HT_NE_Papillion,1,Papillion,NE,41.1544433,-96.0422378,41.4925,-99.9018,"Papillion, NE",Midwest,309.0,2291.6661764503597,1851.568328128091,1265.6320279836077,Temperate
HT_NE_Raymond,1,Raymond,NE,40.956282,-96.783411,41.4925,-99.9018,"Raymond, NE",Midwest,373.0,2229.0834049290343,1915.8984234223333,1248.73845300556,Temperate
HT_NE_Republican_City,1,Republican City,NE,40.1021052,-99.2216611,41.4925,-99.9018,"Republican City, NE",Midwest,623.0,2021.9611496522132,2134.1220065787134,1199.7210282392944,Temperate
HT_NE_Schuyler,1,Schuyler,NE,41.4473547,-97.0572541,41.4925,-99.9018,"Schuyler, NE",Midwest,413.0,2207.5381575003366,1933.0622994985558,1305.6067615578513,Temperate
HT_NE_Shelby,1,Shelby,NE,41.1938252,-97.4260225,41.4925,-99.9018,"Shelby, NE",Midwest,503.0,2175.6766787655306,1966.5955680905097,1282.0830906042713,Temperate
HT_NE_Swanton,1,Swanton,NE,40.378614,-97.079756,41.4925,-99.9018,"Swanton, NE",Midwest,412.0,2204.002365881451,1949.297763033383,1188.2229372318375,Temperate
HT_NE_Syracuse,1,Syracuse,NE,40.657224,-96.186398,41.4925,-99.9018,"Syracuse, NE",Midwest,320.0,2279.3934139350704,1870.0027407129642,1211.2214011430726,Temperate
HT_NE_Tamora,1,Tamora,NE,40.8938986,-97.2250424,41.4925,-99.9018,"Tamora, NE",Midwest,482.0,2191.7935639031652,1953.6594933241497,1246.6108170374189,Temperate
HT_NE_Wakefield,1,Wakefield,NE,42.2692593,-96.8649303,41.4925,-99.9018,"Wakefield, NE",Midwest,429.0,2228.7669380062694,1910.9322310364357,1394.4528248814213,Temperate
HT_NH_Andover,1,Andover,NH,43.4366616,-71.8197481,43.4525,-71.3384,"Andover, NH",Northeast,198.0,4261.995233098896,352.48696874826584,352.48696874826584,Temperate
HT_NH_Antrim,1,Antrim,NH,43.0302633,-71.9381267,43.4525,-71.3384,"Antrim, NH",Northeast,217.0,4259.9949536447275,309.3722185077268,309.3722185077268,Temperate
HT_NH_Bedford,1,Bedford,NH,42.9464737,-71.5159015,43.4525,-71.3384,"Bedford, NH",Northeast,96.0,4295.519045172071,322.98389994826357,322.98389994826357,Temperate
HT_NH_Berlin,3,Berlin,NH,44.4696602,-71.1810703,43.4525,-71.3384,"Berlin, NH",Northeast,308.0,4294.990406041652,477.340813017652,477.340813017652,Temperate
HT_NH_Claremont,2,Claremont,NH,43.3727579,-72.3382504,43.4525,-71.3384,"Claremont, NH",Northeast,172.0,4221.674425826268,326.10789759239566,326.10789759239566,Temperate
HT_NH_Colebrook,1,Colebrook,NH,44.8942649,-71.4964125,43.4525,-71.3384,"Colebrook, NH",Northeast,315.0,4263.640942156893,507.78500986944454,507.78500986944454,Temperate
HT_NH_Concord,6,Concord,NH,43.207178,-71.537476,43.4525,-71.3384,"Concord, NH",Northeast,86.0,4288.798793964564,344.40583296924666,344.40583296924666,Temperate
HT_NH_Conway,2,Conway,NH,43.9784926,-71.1205372,43.4525,-71.3384,"Conway, NH",Northeast,143.0,4308.034809750269,433.6623102279296,433.6623102279296,Temperate
HT_NH_Danbury,1,Danbury,NH,43.526149,-71.862259,43.4525,-71.3384,"Danbury, NH",Northeast,253.0,4257.002520158381,359.244766884767,359.244766884767,Temperate
HT_NH_Derry,1,Derry,NH,42.8808677,-71.3264492,43.4525,-71.3384,"Derry, NH",Northeast,85.0,4312.033048613217,327.96644476906346,327.96644476906346,Temperate
HT_NH_Dover,2,Dover,NH,43.1981117,-70.8739761,43.4525,-71.3384,"Dover, NH",Northeast,24.0,4342.088225073472,378.93125219989156,378.93125219989156,Temperate
HT_NH_Durham,1,Durham,NH,43.134564,-70.927048,43.4525,-71.3384,"Durham, NH",Northeast,18.0,4339.082634513848,370.86844243571494,370.86844243571494,Temperate
HT_NH_Easton,1,Easton,NH,44.1475343,-71.7891666,43.4525,-71.3384,"Easton, NH",Northeast,371.0,4252.232092670223,422.86099605791287,422.86099605791287,Temperate
HT_NH_Exeter,2,Exeter,NH,42.981477,-70.9478343,43.4525,-71.3384,"Exeter, NH",Northeast,2.0,4340.443047800293,357.72049981651344,357.72049981651344,Temperate
HT_NH_Farmington,1,Farmington,NH,43.3896356,-71.0649105,43.4525,-71.3384,"Farmington, NH",Northeast,88.0,4323.150820201153,384.24118445146956,384.24118445146956,Temperate
HT_NH_Franklin,2,Franklin,NH,43.4442432,-71.6472988,43.4525,-71.3384,"Franklin, NH",Northeast,95.0,4275.633209125754,360.71609368126764,360.71609368126764,Temperate
HT_NH_Hampton_Falls,1,Hampton Falls,NH,42.9164147,-70.8646837,43.4525,-71.3384,"Hampton Falls, NH",Northeast,24.0,4348.42211541639,357.76712135783464,357.76712135783464,Temperate
HT_NH_Hancock,1,Hancock,NH,42.9732352,-71.9798327,43.4525,-71.3384,"Hancock, NH",Northeast,268.0,4257.720661129257,302.224259718638,302.224259718638,Temperate
HT_NH_Hanover,19,Hanover,NH,43.7023545,-72.2892164,43.4525,-71.3384,"Hanover, NH",Northeast,167.0,4219.909320411082,361.0469513734006,361.0469513734006,Temperate
HT_NH_Kearsarge,1,Kearsarge,NH,44.0753468,-71.117571,43.4525,-71.3384,"Kearsarge, NH",Northeast,207.0,4306.5918515159965,442.7329175805137,442.7329175805137,Temperate
HT_NH_Keene,3,Keene,NH,42.933597,-72.2784264,43.4525,-71.3384,"Keene, NH",Northeast,150.0,4234.453477463278,285.3651437807865,285.3651437807865,Temperate
HT_NH_Laconia,5,Laconia,NH,43.5278546,-71.470351,43.4525,-71.3384,"Laconia, NH",Northeast,156.0,4288.238623118307,376.4371608080613,376.4371608080613,Temperate
HT_NH_Lancaster,1,Lancaster,NH,44.4899062,-71.5694506,43.4525,-71.3384,"Lancaster, NH",Northeast,263.0,4264.089542236704,464.7326992501072,464.7326992501072,Temperate
HT_NH_Lebanon,4,Lebanon,NH,43.643032,-72.251587,43.4525,-71.3384,"Lebanon, NH",Northeast,183.0,4223.914097327886,356.27408960179946,356.27408960179946,Temperate
HT_NH_Littleton,1,Littleton,NH,44.3063899,-71.7710705,43.4525,-71.3384,"Littleton, NH",Northeast,258.0,4251.099068317535,439.372748533569,439.372748533569,Temperate
HT_NH_Madison,1,Madison,NH,43.8993653,-71.148834,43.4525,-71.3384,"Madison, NH",Northeast,175.0,4307.17714528457,425.1254736714914,425.1254736714914,Temperate
HT_NH_Manchester,6,Manchester,NH,42.9956397,-71.4547891,43.4525,-71.3384,"Manchester, NH",Northeast,78.0,4299.472494566459,330.37582589481957,330.37582589481957,Temperate
HT_NH_Nashua,4,Nashua,NH,42.7656251,-71.4677032,43.4525,-71.3384,"Nashua, NH",Northeast,52.0,4302.957143508827,310.73016742912506,310.73016742912506,Temperate
HT_NH_New_London,2,New London,NH,43.414026,-71.985168,43.4525,-71.3384,"New London, NH",Northeast,395.0,4249.181616482419,343.4815496583514,343.4815496583514,Temperate
HT_NH_North_Conway,3,North Conway,NH,44.037776,-71.1238246,43.4525,-71.3384,"North Conway, NH",Northeast,148.0,4306.744995684999,438.97814290643635,438.97814290643635,Temperate
HT_NH_Pelham,1,Pelham,NH,42.7340023,-71.3232374,43.4525,-71.3384,"Pelham, NH",Northeast,49.0,4315.224312729106,316.5528047676798,316.5528047676798,Temperate
HT_NH_Peterborough,1,Peterborough,NH,42.8776166,-71.949383,43.4525,-71.3384,"Peterborough, NH",Northeast,222.0,4261.992100815213,294.99165924802725,294.99165924802725,Temperate
HT_NH_Plainfield,1,Plainfield,NH,43.5344955,-72.3563296,43.4525,-71.3384,"Plainfield, NH",Northeast,164.0,4217.414524104617,341.80076391753977,341.80076391753977,Temperate
HT_NH_Plymouth,2,Plymouth,NH,43.7440651,-71.7238393,43.4525,-71.3384,"Plymouth, NH",Northeast,246.0,4264.209431078182,385.7914290229089,385.7914290229089,Temperate
HT_NH_Portsmouth,1,Portsmouth,NH,43.0751306,-70.7601826,43.4525,-71.3384,"Portsmouth, NH",Northeast,13.0,4353.623524838345,375.97915887019985,375.97915887019985,Temperate
HT_NH_Salem,1,Salem,NH,42.7884957,-71.2009035,43.4525,-71.3384,"Salem, NH",Northeast,45.0,4323.974730785527,327.96183300432995,327.96183300432995,Temperate
HT_NH_Seabrook,1,Seabrook,NH,42.8773076,-70.8706857,43.4525,-71.3384,"Seabrook, NH",Northeast,12.0,4348.730503876698,354.50234774854687,354.50234774854687,Temperate
HT_NH_West_Windham,1,West Windham,NH,42.802679,-71.3518604,43.4525,-71.3384,"West Windham, NH",Northeast,77.0,4311.543243171635,320.2795610495276,320.2795610495276,Temperate
HT_NH_Winchester,1,Winchester,NH,42.7731997,-72.3832522,43.4525,-71.3384,"Winchester, NH",Northeast,143.0,4229.036212159409,265.67643786508006,265.67643786508006,Temperate
HT_NJ_?,4,?,NJ,40.0757384,-74.4041622,40.2206,-74.7597,"?, NJ",Northeast,42.0,4120.804115528226,78.40242039955145,78.40242039955145,Temperate
HT_NJ_Almonesson_Lake,1,Almonesson Lake,NJ,39.8143819,-75.0972642,40.2206,-74.7597,"Almonesson Lake, NJ",Northeast,12.0,4069.1544449805187,136.2660530083462,136.2660530083462,Subtropical
HT_NJ_Asbury_Park,1,Asbury Park,NJ,40.2203907,-74.0120817,40.2206,-74.7597,"Asbury Park, NJ",Northeast,8.0,4150.0134600018,54.68134060804003,54.68134060804003,Temperate
HT_NJ_Atlantic_City,5,Atlantic City,NJ,39.3642852,-74.4229351,40.2206,-74.7597,"Atlantic City, NJ",Northeast,6.0,4136.722811108255,153.90237557870535,153.90237557870535,Subtropical
HT_NJ_Bayonne,6,Bayonne,NJ,40.6687141,-74.1143091,40.2206,-74.7597,"Bayonne, NJ",Northeast,16.0,4131.172646627773,10.381836959179786,10.381836959179786,Temperate
HT_NJ_Belleville,2,Belleville,NJ,40.7937116,-74.1501438,40.2206,-74.7597,"Belleville, NJ",Northeast,26.0,4125.414177760642,15.1296784616453,15.1296784616453,Temperate
HT_NJ_Bergenfield,1,Bergenfield,NJ,40.9275987,-73.9973608,40.2206,-74.7597,"Bergenfield, NJ",Northeast,26.0,4135.08231091725,23.86462084495711,23.86462084495711,Temperate
HT_NJ_Bettlewood,1,Bettlewood,NJ,39.8886634,-74.9081414,40.2206,-74.7597,"Bettlewood, NJ",Northeast,25.0,4083.195642298793,119.4018136097066,119.4018136097066,Subtropical
HT_NJ_Bound_Brook,1,Bound Brook,NJ,40.5684363,-74.5384889,40.2206,-74.7597,"Bound Brook, NJ",Northeast,20.0,4098.272936899986,47.81114809002113,47.81114809002113,Temperate
HT_NJ_Brick,1,Brick,NJ,40.0707244,-74.1280562,40.2206,-74.7597,"Brick, NJ",Northeast,8.0,4143.926879219704,72.04663899180338,72.04663899180338,Temperate
HT_NJ_Brick_Church,1,Brick Church,NJ,40.7654209,-74.2189954,40.2206,-74.7597,"Brick Church, NJ",Northeast,57.0,4120.346784486117,18.91607739818449,18.91607739818449,Temperate
HT_NJ_Bridgeton,1,Bridgeton,NJ,39.4269659,-75.2341587,40.2206,-74.7597,"Bridgeton, NJ",Northeast,3.0,4067.074601559215,177.0862987924788,177.0862987924788,Subtropical
HT_NJ_Bridgewater_Township,1,Bridgewater Township,NJ,40.5931225,-74.604954,40.2206,-74.7597,"Bridgewater Township, NJ",Northeast,49.0,4092.2091256417966,52.370673899387,52.370673899387,Temperate
HT_NJ_Camden,12,Camden,NJ,39.9448402,-75.1198911,40.2206,-74.7597,"Camden, NJ",Northeast,16.0,4064.1789703461804,127.40528537162933,127.40528537162933,Subtropical
HT_NJ_Chatham_Borough,1,Chatham Borough,NJ,40.7409242,-74.3836711,40.2206,-74.7597,"Chatham Borough, NJ",Northeast,76.0,4107.262125417707,32.058704888750036,32.058704888750036,Temperate
HT_NJ_Cherry_Hill,2,Cherry Hill,NJ,39.9348351,-75.0307264,40.2206,-74.7597,"Cherry Hill, NJ",Northeast,19.0,4071.8621529891866,122.66556535126142,122.66556535126142,Subtropical
HT_NJ_Clifton,2,Clifton,NJ,40.8584328,-74.1637553,40.2206,-74.7597,"Clifton, NJ",Northeast,50.0,4122.859075319151,20.948901271224724,20.948901271224724,Temperate
HT_NJ_Cranford,3,Cranford,NJ,40.656539,-74.3035794,40.2206,-74.7597,"Cranford, NJ",Northeast,28.0,4115.771210172899,25.92004511313732,25.92004511313732,Temperate
HT_NJ_Delran_Township,1,Delran Township,NJ,40.0154905,-74.9550416,40.2206,-74.7597,"Delran Township, NJ",Northeast,9.0,4076.2859193328645,111.77276812042251,111.77276812042251,Temperate
HT_NJ_Dover_Township,1,Dover Township,NJ,39.9528389,-74.196741,40.2206,-74.7597,"Dover Township, NJ",Northeast,11.0,4141.040056630808,85.92936163983511,85.92936163983511,Subtropical
